#        time                area                spin                 c_x                 c_y                 c_z
   61.0000000    1.4164837613e+01    3.8324020617e-01    1.2794032168e+02    1.2881217415e+02    1.2800000009e+02
   61.1250000    1.4166143844e+01    3.8711228031e-01    1.2791983387e+02    1.2880006424e+02    1.2800000009e+02
   61.2500000    1.4167498928e+01    3.9104160098e-01    1.2789976801e+02    1.2878744474e+02    1.2800000010e+02
   61.3750000    1.4168847735e+01    3.9502525231e-01    1.2788014480e+02    1.2877433058e+02    1.2800000010e+02
   61.5000000    1.4170154449e+01    3.9906368680e-01    1.2786098477e+02    1.2876073838e+02    1.2800000011e+02
   61.6250000    1.4171357277e+01    4.0315693565e-01    1.2784230830e+02    1.2874668568e+02    1.2800000010e+02
   61.7500000    1.4172496209e+01    4.0731652292e-01    1.2782410359e+02    1.2873218917e+02    1.2800000011e+02
   61.8750000    1.4173798684e+01    4.1156925390e-01    1.2780636230e+02    1.2871715724e+02    1.2800000010e+02
   62.0000000    1.4175334465e+01    4.1590956733e-01    1.2778914771e+02    1.2870155860e+02    1.2800000010e+02
   62.1250000    1.4177001693e+01    4.2029529329e-01    1.2777248109e+02    1.2868561233e+02    1.2800000010e+02
   62.2500000    1.4178671634e+01    4.2469322776e-01    1.2775648996e+02    1.2866936880e+02    1.2800000010e+02
   62.3750000    1.4180273360e+01    4.2912241493e-01    1.2774112948e+02    1.2865277737e+02    1.2800000010e+02
   62.5000000    1.4181785424e+01    4.3359045254e-01    1.2772638051e+02    1.2863585418e+02    1.2800000010e+02
   62.6250000    1.4183226801e+01    4.3809773437e-01    1.2771225515e+02    1.2861861911e+02    1.2800000010e+02
   62.7500000    1.4184654317e+01    4.4264180668e-01    1.2769876506e+02    1.2860109219e+02    1.2800000010e+02
   62.8750000    1.4186119695e+01    4.4722017972e-01    1.2768592277e+02    1.2858329313e+02    1.2800000010e+02
   63.0000000    1.4187647939e+01    4.5183075477e-01    1.2767374150e+02    1.2856524383e+02    1.2800000010e+02
   63.1250000    1.4189224961e+01    4.5650758331e-01    1.2766236119e+02    1.2854680255e+02    1.2800000009e+02
   63.2500000    1.4190802778e+01    4.6124611883e-01    1.2765170067e+02    1.2852806470e+02    1.2800000010e+02
   63.3750000    1.4192363587e+01    4.6601531533e-01    1.2764173857e+02    1.2850916147e+02    1.2800000009e+02
   63.5000000    1.4193884431e+01    4.7082071170e-01    1.2763242981e+02    1.2849011681e+02    1.2800000008e+02
   63.6250000    1.4195328610e+01    4.7565718958e-01    1.2762379794e+02    1.2847095438e+02    1.2800000008e+02
   63.7500000    1.4196745155e+01    4.8051620133e-01    1.2761589099e+02    1.2845169869e+02    1.2800000007e+02
   63.8750000    1.4198134128e+01    4.8539451460e-01    1.2760871484e+02    1.2843237249e+02    1.2800000005e+02
   64.0000000    1.4199572831e+01    4.9029121758e-01    1.2760227334e+02    1.2841300070e+02    1.2800000005e+02
   64.1250000    1.4201061415e+01    4.9514257869e-01    1.2759665966e+02    1.2839370734e+02    1.2800000003e+02
   64.2500000    1.4202693805e+01    4.9999701173e-01    1.2759180500e+02    1.2837442279e+02    1.2800000000e+02
   64.3750000    1.4204522366e+01    5.0486553920e-01    1.2758767337e+02    1.2835515383e+02    1.2800000000e+02
   64.5000000    1.4206530288e+01    5.0979984935e-01    1.2758425832e+02    1.2833583087e+02    1.2799999998e+02
   64.6250000    1.4208670289e+01    5.1475726684e-01    1.2758155305e+02    1.2831655274e+02    1.2799999997e+02
   64.7500000    1.4210865764e+01    5.1970900731e-01    1.2757955297e+02    1.2829738683e+02    1.2799999996e+02
   64.8750000    1.4213054219e+01    5.2465193060e-01    1.2757825080e+02    1.2827835781e+02    1.2799999995e+02
   65.0000000    1.4215208330e+01    5.2958553186e-01    1.2757763572e+02    1.2825948972e+02    1.2799999996e+02
   65.1250000    1.4217351702e+01    5.3451231541e-01    1.2757769357e+02    1.2824080643e+02    1.2799999994e+02
   65.2500000    1.4219522233e+01    5.3943519945e-01    1.2757840749e+02    1.2822233191e+02    1.2799999994e+02
   65.3750000    1.4221737917e+01    5.4435456729e-01    1.2757975864e+02    1.2820409067e+02    1.2799999995e+02
   65.5000000    1.4224009317e+01    5.4926932026e-01    1.2758172617e+02    1.2818610765e+02    1.2799999994e+02
   65.6250000    1.4226347229e+01    5.5417762934e-01    1.2758428734e+02    1.2816840784e+02    1.2799999995e+02
   65.7500000    1.4228727806e+01    5.5907355247e-01    1.2758741731e+02    1.2815101558e+02    1.2799999995e+02
   65.8750000    1.4231130237e+01    5.6395085155e-01    1.2759111705e+02    1.2813395425e+02    1.2799999996e+02
   66.0000000    1.4233555599e+01    5.6881188241e-01    1.2759553015e+02    1.2811724651e+02    1.2799999996e+02
   66.1250000    1.4236017992e+01    5.7364932269e-01    1.2760046533e+02    1.2810091411e+02    1.2799999996e+02
   66.2500000    1.4238529308e+01    5.7845992945e-01    1.2760589340e+02    1.2808497700e+02    1.2799999996e+02
   66.3750000    1.4241056722e+01    5.8323709783e-01    1.2761178323e+02    1.2806945383e+02    1.2799999996e+02
   66.5000000    1.4243579957e+01    5.8796917555e-01    1.2761810257e+02    1.2805436330e+02    1.2799999996e+02
   66.6250000    1.4246139373e+01    5.9264920388e-01    1.2762481895e+02    1.2803972153e+02    1.2799999997e+02
   66.7500000    1.4248756111e+01    5.9730798559e-01    1.2763185693e+02    1.2802549076e+02    1.2799999997e+02
   66.8750000    1.4251345654e+01    6.0191088806e-01    1.2763922981e+02    1.2801171007e+02    1.2799999996e+02
   67.0000000    1.4254015468e+01    6.0647339488e-01    1.2764720754e+02    1.2799846010e+02    1.2799999997e+02
   67.1250000    1.4256736387e+01    6.1090417987e-01    1.2765546357e+02    1.2798576929e+02    1.2799999997e+02
   67.2500000    1.4259438960e+01    6.1522615937e-01    1.2766397055e+02    1.2797359813e+02    1.2799999997e+02
   67.3750000    1.4262225201e+01    6.1943140859e-01    1.2767270180e+02    1.2796195332e+02    1.2799999998e+02
   67.5000000    1.4264999486e+01    6.2350466689e-01    1.2768163481e+02    1.2795084062e+02    1.2799999998e+02
   67.6250000    1.4267880785e+01    6.2744452455e-01    1.2769090013e+02    1.2794035182e+02    1.2799999997e+02
   67.7500000    1.4270666976e+01    6.3139503726e-01    1.2770057360e+02    1.2793038500e+02    1.2799999998e+02
   67.8750000    1.4273673902e+01    6.3524735275e-01    1.2771037134e+02    1.2792093106e+02    1.2799999998e+02
   68.0000000    1.4276674397e+01    6.3889633002e-01    1.2772026901e+02    1.2791207593e+02    1.2799999998e+02
   68.1250000    1.4279676949e+01    6.4226485348e-01    1.2773014633e+02    1.2790386538e+02    1.2799999998e+02
   68.2500000    1.4283098729e+01    6.4540198069e-01    1.2774001921e+02    1.2789620268e+02    1.2799999998e+02
   68.3750000    1.4285984649e+01    6.4856759898e-01    1.2775021971e+02    1.2788913907e+02    1.2799999998e+02
   68.5000000    1.4289636741e+01    6.5162691947e-01    1.2776051323e+02    1.2788264629e+02    1.2799999998e+02
   68.6250000    1.4292579936e+01    6.5456758562e-01    1.2777081119e+02    1.2787665833e+02    1.2799999998e+02
   68.7500000    1.4295305635e+01    6.5731510772e-01    1.2778109770e+02    1.2787125162e+02    1.2799999998e+02
   68.8750000    1.4298508512e+01    6.5989323740e-01    1.2779135888e+02    1.2786645881e+02    1.2799999998e+02
   69.0000000    1.4300385969e+01    6.6233118373e-01    1.2780159217e+02    1.2786218488e+02    1.2799999998e+02
   69.1250000    1.4301894916e+01    6.6467924700e-01    1.2781181015e+02    1.2785841575e+02    1.2799999998e+02
   69.2500000    1.4303042212e+01    6.6689120647e-01    1.2782196645e+02    1.2785519300e+02    1.2799999998e+02
   69.3750000    1.4304659686e+01    6.6893417551e-01    1.2783202600e+02    1.2785251752e+02    1.2799999998e+02
   69.5000000    1.4306071240e+01    6.7088434162e-01    1.2784198405e+02    1.2785026503e+02    1.2799999998e+02
   69.6250000    1.4307384860e+01    6.7271198048e-01    1.2785182139e+02    1.2784847292e+02    1.2799999998e+02
   69.7500000    1.4310664757e+01    6.7445290168e-01    1.2786152069e+02    1.2784712722e+02    1.2799999998e+02
   69.8750000    1.4315287579e+01    6.7606678702e-01    1.2787107241e+02    1.2784620934e+02    1.2799999998e+02
   70.0000000    1.4323194242e+01    6.7763048946e-01    1.2788043369e+02    1.2784569473e+02    1.2799999998e+02
   70.1250000    1.4334325682e+01    6.7894002761e-01    1.2788953254e+02    1.2784556609e+02    1.2799999998e+02
   70.2500000    1.4348816738e+01    6.8026802257e-01    1.2789846292e+02    1.2784578618e+02    1.2799999998e+02
   70.3750000    1.4365210731e+01    6.8162851449e-01    1.2790723044e+02    1.2784634112e+02    1.2799999998e+02
   70.5000000    1.4386112695e+01    6.8302577222e-01    1.2791578688e+02    1.2784719359e+02    1.2799999998e+02
   70.6250000    1.4409250161e+01    6.8439114339e-01    1.2792411934e+02    1.2784831863e+02    1.2799999998e+02
   70.7500000    1.4434921177e+01    6.8572862680e-01    1.2793221413e+02    1.2784968233e+02    1.2799999998e+02
   70.8750000    1.4462903817e+01    6.8706270298e-01    1.2794005811e+02    1.2785134499e+02    1.2799999999e+02
   71.0000000    1.4493781795e+01    6.8838833559e-01    1.2794765713e+02    1.2785333284e+02    1.2799999999e+02
   71.1250000    1.4525181201e+01    6.8964530378e-01    1.2795499060e+02    1.2785550241e+02    1.2799999999e+02
   71.2500000    1.4557149202e+01    6.9085384258e-01    1.2796206460e+02    1.2785779068e+02    1.2799999999e+02
   71.3750000    1.4588922767e+01    6.9206405948e-01    1.2796888524e+02    1.2786022446e+02    1.2799999999e+02
   71.5000000    1.4619255700e+01    6.9313037078e-01    1.2797543921e+02    1.2786281777e+02    1.2799999999e+02
   71.6250000    1.4645873981e+01    6.9401062458e-01    1.2798171752e+02    1.2786575533e+02    1.2799999999e+02
   71.7500000    1.4667009695e+01    6.9459678910e-01    1.2798772620e+02    1.2786879890e+02    1.2799999999e+02
   71.8750000    1.4679067440e+01    6.9480405598e-01    1.2799346104e+02    1.2787194710e+02    1.2799999999e+02
   72.0000000    1.4679885570e+01    6.9458877777e-01    1.2799892805e+02    1.2787519239e+02    1.2799999999e+02
   72.1250000    1.4663311794e+01    6.9371813125e-01    1.2800407632e+02    1.2787871589e+02    1.2799999999e+02
   72.2500000    1.4621876195e+01    6.9211929577e-01    1.2800896556e+02    1.2788243808e+02    1.2799999999e+02
   72.3750000    1.4548487902e+01    6.8954901372e-01    1.2801364098e+02    1.2788623393e+02    1.2799999999e+02
   72.5000000    1.4416848161e+01    6.8488893481e-01    1.2801800449e+02    1.2789013831e+02    1.2799999999e+02
   72.6250000    1.4193806034e+01    6.7727546761e-01    1.2802211661e+02    1.2789430047e+02    1.2799999999e+02
   72.7500000    1.3672902334e+01    6.5879954116e-01    1.2802592574e+02    1.2789898419e+02    1.2799999999e+02
   72.8750000    2.8993179568e+01    5.8792850306e-01    1.2802950942e+02    1.2790467301e+02    1.2799999999e+02
